uid,isFraud
45192_351.0,0
45192_89.0,0
45193_229.0,0
45193_244.0,0
45193_384.0,0
45194_-13.0,0
45194_296.0,0
45194_349.0,0
45195_215.0,0
45195_333.0,0
45196_351.0,0
45197_312.0,0
45198_391.0,0
45199_191.0,0
45199_228.0,0
45199_327.0,0
451_313.0,0
451_339.0,0
451_389.0,0
451_390.0,0
45200_310.0,0
45202_243.0,0
45202_295.0,0
45204_144.0,0
45205_372.0,0
45206_387.0,0
45208_249.0,0
45210_131.0,0
45211_366.0,1
45215_285.0,0
45216_375.0,0
45217_-56.0,0
45218_389.0,0
45220_386.0,0
45220_390.0,0
45221_-95.0,0
45222_225.0,0
45225_216.0,0
45227_355.0,0
45228_387.0,1
45229_361.0,0
4522_324.0,0
45230_149.0,0
45231_231.0,1
45231_244.0,0
45231_33.0,0
45231_369.0,0
45232_248.0,0
45232_281.0,0
45232_314.0,0
45232_337.0,0
45232_52.0,0
45233_211.0,0
45233_383.0,0
45234_326.0,0
45234_38.0,0
45234_386.0,0
45235_228.0,0
45236_-141.0,0
45236_-161.0,0
45236_236.0,0
45236_243.0,1
45236_296.0,0
45236_308.0,0
45236_363.0,0
45237_337.0,0
4523_320.0,0
45240_154.0,0
45241_226.0,0
45242_382.0,0
45243_370.0,0
45244_-273.0,0
45244_-82.0,0
45244_112.0,0
45244_129.0,0
45244_226.0,0
45244_238.0,0
45244_253.0,0
45244_279.0,1
45244_288.0,0
45244_290.0,0
45244_292.0,0
45244_295.0,0
45244_296.0,0
45244_301.0,0
45244_303.0,0
45244_304.0,0
45244_313.0,0
45244_316.0,0
45244_328.0,0
45244_332.0,0
45244_333.0,0
45244_339.0,0
45244_343.0,0
45244_345.0,0
45244_359.0,0
45244_363.0,0
45244_374.0,0
45244_379.0,0
45244_381.0,0
45244_390.0,0
45246_378.0,0
45247_285.0,0
45249_-13.0,0
4524_393.0,0
45251_-269.0,0
45253_279.0,0
45254_387.0,0
45255_265.0,0
45256_-293.0,0
45256_219.0,0
45256_374.0,0
45256_390.0,0
45257_245.0,0
45257_252.0,0
45257_315.0,0
45257_354.0,0
45257_360.0,0
45257_384.0,0
45259_365.0,0
4525_268.0,0
4525_280.0,0
4525_288.0,0
4525_341.0,0
4525_345.0,0
45260_358.0,0
45261_312.0,1
45263_246.0,0
45264_246.0,0
45265_279.0,0
45267_-211.0,0
45267_-92.0,0
45267_132.0,0
45267_204.0,0
45267_293.0,0
45267_363.0,0
45267_365.0,0
45267_376.0,0
45268_286.0,0
45269_378.0,1
4526_12.0,0
45271_230.0,0
45272_363.0,0
45273_-179.0,0
45273_-304.0,0
45273_-352.0,0
45273_-386.0,0
45273_-414.0,0
45273_271.0,0
45273_277.0,0
45273_284.0,0
45273_312.0,0
45273_374.0,0
45273_383.0,0
45273_390.0,0
45276_-323.0,0
45277_385.0,0
45278_-156.0,1
45278_-208.0,0
45278_-250.0,0
45278_-254.0,0
45278_-262.0,0
45278_-266.0,0
45278_-268.0,0
45278_-274.0,0
45278_-282.0,0
45278_-289.0,0
45278_-316.0,0
45278_-321.0,0
45278_-370.0,0
45278_110.0,0
45278_232.0,0
45278_235.0,0
45278_242.0,1
45278_243.0,0
45278_244.0,0
45278_247.0,0
45278_250.0,0
45278_259.0,0
45278_288.0,0
45278_289.0,1
45278_290.0,1
45278_295.0,0
45278_301.0,1
45278_308.0,1
45278_312.0,1
45278_313.0,1
45278_317.0,0
45278_321.0,1
45278_322.0,1
45278_326.0,0
45278_328.0,0
45278_332.0,1
45278_334.0,0
45278_343.0,1
45278_369.0,1
45278_373.0,1
45278_376.0,1
45278_391.0,1
45278_393.0,0
45279_308.0,1
45279_343.0,0
45279_378.0,0
4527_-7.0,0
45280_384.0,1
45281_110.0,0
45282_301.0,0
45282_308.0,1
45282_320.0,0
45283_316.0,0
45285_240.0,0
45285_353.0,0
45285_394.0,0
45286_240.0,0
45289_391.0,0
45290_-363.0,0
45293_156.0,1
45295_299.0,0
45295_88.0,0
45296_291.0,0
45297_-109.0,0
45297_322.0,0
45299_-115.0,0
45299_377.0,0
4529_391.0,0
452_-112.0,0
452_-119.0,0
452_-128.0,0
452_-153.0,0
452_-16.0,0
452_-167.0,0
452_-178.0,0
452_-185.0,0
452_-209.0,0
452_-220.0,0
452_-236.0,0
452_-240.0,0
452_-257.0,0
452_-259.0,0
452_-26.0,0
452_-27.0,0
452_-272.0,0
452_-279.0,0
452_-284.0,0
452_-291.0,0
452_-294.0,0
452_-346.0,0
452_-372.0,0
452_-406.0,0
452_-412.0,0
452_-63.0,0
452_-72.0,0
452_-87.0,0
452_104.0,0
452_106.0,0
452_114.0,0
452_122.0,0
452_136.0,0
452_138.0,0
452_140.0,0
452_153.0,0
452_156.0,0
452_166.0,0
452_167.0,0
452_171.0,0
452_172.0,0
452_178.0,0
452_179.0,0
452_182.0,0
452_183.0,1
452_184.0,0
452_185.0,0
452_190.0,0
452_21.0,0
452_214.0,0
452_218.0,0
452_219.0,1
452_220.0,0
452_222.0,0
452_224.0,0
452_225.0,0
452_226.0,0
452_228.0,0
452_230.0,1
452_231.0,0
452_234.0,0
452_237.0,0
452_238.0,0
452_243.0,0
452_244.0,0
452_245.0,0
452_246.0,0
452_249.0,1
452_250.0,0
452_253.0,0
452_255.0,1
452_257.0,0
452_259.0,0
452_260.0,0
452_262.0,0
452_263.0,0
452_265.0,0
452_266.0,0
452_267.0,0
452_268.0,1
452_269.0,0
452_270.0,1
452_271.0,0
452_273.0,0
452_274.0,0
452_279.0,1
452_280.0,1
452_281.0,1
452_283.0,0
452_286.0,0
452_288.0,0
452_289.0,0
452_29.0,0
452_291.0,0
452_296.0,0
452_299.0,0
452_300.0,0
452_304.0,0
452_305.0,0
452_306.0,0
452_307.0,0
452_310.0,0
452_313.0,0
452_315.0,0
452_317.0,0
452_318.0,0
452_320.0,0
452_321.0,0
452_323.0,0
452_326.0,0
452_327.0,0
452_329.0,0
452_330.0,0
452_331.0,0
452_334.0,0
452_337.0,0
452_338.0,0
452_34.0,0
452_343.0,0
452_344.0,0
452_346.0,0
452_349.0,0
452_35.0,0
452_350.0,0
452_352.0,0
452_354.0,0
452_355.0,0
452_356.0,0
452_357.0,0
452_358.0,0
452_361.0,0
452_363.0,0
452_364.0,0
452_365.0,0
452_366.0,0
452_369.0,0
452_370.0,0
452_371.0,0
452_372.0,0
452_375.0,0
452_377.0,0
452_378.0,0
452_380.0,0
452_382.0,0
452_384.0,0
452_385.0,0
452_387.0,0
452_388.0,0
452_389.0,1
452_390.0,0
452_391.0,0
452_393.0,0
452_395.0,0
452_40.0,0
452_62.0,0
452_63.0,0
452_76.0,0
452_88.0,0
452_99.0,0
45300_-5.0,0
45301_288.0,0
45302_-46.0,0
45302_295.0,0
45303_-151.0,0
45303_162.0,0
45303_262.0,0
45305_298.0,0
45306_307.0,0
45306_313.0,0
45306_367.0,0
45306_381.0,0
45306_384.0,0
45306_394.0,0
45307_252.0,0
45307_389.0,0
45308_204.0,0
45308_231.0,0
45308_284.0,0
45308_324.0,1
45308_343.0,0
45308_383.0,1
45309_342.0,1
4530_214.0,0
4530_285.0,0
4530_326.0,0
45311_314.0,0
45311_360.0,0
45311_366.0,0
45312_176.0,0
45312_379.0,1
45314_-234.0,0
45314_-281.0,0
45314_-296.0,0
45314_-324.0,0
45314_-353.0,0
45314_-363.0,0
45314_-37.0,0
45314_-381.0,0
45314_-414.0,0
45314_123.0,0
45314_168.0,0
45314_214.0,0
45314_224.0,0
45314_227.0,0
45314_234.0,0
45314_242.0,0
45314_247.0,0
45314_248.0,0
45314_260.0,0
45314_298.0,0
45314_353.0,0
45314_365.0,0
45314_376.0,0
45314_379.0,0
45314_93.0,0
45315_288.0,0
45316_239.0,0
45319_-226.0,0
45319_-82.0,0
45319_231.0,0
45319_372.0,0
4531_327.0,0
4531_360.0,0
4531_386.0,0
45320_230.0,0
45320_249.0,0
45321_368.0,0
45322_187.0,0
45323_161.0,0
45327_229.0,0
45328_349.0,0
45329_-63.0,0
45329_228.0,0
45329_329.0,0
45329_330.0,0
45329_354.0,0
45329_359.0,0
45329_361.0,0
45331_363.0,0
45332_388.0,0
45333_319.0,0
45334_-129.0,0
45334_191.0,0
45334_23.0,0
45334_319.0,1
45334_382.0,0
45334_386.0,0
45334_389.0,0
45336_-231.0,0
45336_260.0,0
45336_340.0,0
45336_380.0,0
45337_230.0,0
45338_-46.0,1
45338_270.0,0
4533_218.0,0
45340_344.0,0
45341_361.0,0
45342_383.0,0
45343_379.0,0
45344_243.0,0
45345_131.0,0
45345_249.0,0
45346_267.0,0
45347_201.0,1
45347_240.0,1
45347_242.0,1
45347_247.0,0
45347_273.0,0
45347_286.0,1
45347_304.0,0
45347_315.0,1
45347_328.0,1
45347_329.0,0
45347_334.0,1
45347_335.0,1
45347_336.0,0
45347_369.0,1
45347_395.0,1
45349_299.0,1
45349_351.0,0
45350_299.0,0
45351_216.0,0
45351_223.0,0
45351_225.0,0
45351_226.0,0
45351_228.0,0
45351_236.0,1
45351_243.0,0
45351_246.0,0
45351_257.0,1
45351_259.0,1
45351_262.0,0
45351_263.0,0
45351_267.0,0
45351_290.0,0
45351_296.0,0
45351_301.0,1
45351_315.0,0
45351_317.0,0
45351_321.0,0
45351_329.0,0
45351_330.0,0
45351_332.0,1
45351_333.0,1
45351_334.0,0
45351_337.0,1
45351_338.0,1
45351_340.0,0
45351_353.0,1
45351_354.0,0
45351_355.0,0
45351_364.0,0
45351_381.0,0
45351_383.0,0
45351_384.0,0
45351_385.0,1
45351_387.0,0
45351_391.0,0
45351_393.0,0
45351_394.0,0
45351_395.0,0
45352_237.0,0
45352_297.0,0
45352_355.0,0
45352_378.0,0
45353_307.0,0
45354_381.0,0
45354_385.0,0
45355_11.0,0
45355_19.0,0
45355_226.0,0
45355_229.0,1
45355_241.0,0
45355_259.0,0
45355_278.0,1
45355_3.0,0
45355_300.0,0
45355_313.0,0
45355_320.0,0
45355_323.0,0
45355_336.0,0
45355_344.0,0
45355_351.0,0
45355_360.0,0
45355_362.0,0
45355_371.0,0
45355_373.0,0
45355_376.0,1
45355_378.0,0
45355_383.0,0
45355_384.0,0
45355_387.0,0
45355_389.0,0
45355_391.0,0
45355_395.0,0
45355_41.0,0
45356_303.0,0
45356_378.0,0
45357_266.0,0
45357_312.0,0
45357_324.0,1
45357_358.0,0
45357_378.0,0
45357_391.0,0
45358_-244.0,0
45358_-270.0,0
45358_-285.0,0
45358_-295.0,0
45358_-313.0,0
45358_-320.0,0
45358_-345.0,0
45358_-378.0,0
45358_-390.0,0
45358_-399.0,0
45358_-411.0,0
45358_173.0,0
45358_214.0,0
45358_216.0,0
45358_228.0,0
45358_246.0,0
45358_254.0,1
45358_255.0,0
45358_258.0,0
45358_259.0,0
45358_260.0,0
45358_264.0,0
45358_267.0,0
45358_272.0,0
45358_273.0,1
45358_278.0,0
45358_281.0,1
45358_285.0,0
45358_286.0,0
45358_290.0,0
45358_292.0,0
45358_297.0,0
45358_303.0,0
45358_307.0,0
45358_317.0,1
45358_320.0,0
45358_330.0,1
45358_339.0,0
45358_342.0,0
45358_343.0,0
45358_345.0,0
45358_356.0,0
45358_359.0,0
45358_361.0,0
45358_367.0,0
45358_373.0,0
45358_375.0,0
45358_376.0,0
45358_377.0,1
45358_378.0,0
45358_379.0,0
45358_380.0,0
45358_381.0,0
45358_382.0,0
45358_383.0,0
45358_385.0,0
45358_386.0,0
45358_388.0,0
45358_389.0,0
45358_390.0,0
45358_391.0,0
45358_392.0,0
45358_4.0,0
45359_-137.0,0
45359_263.0,0
45359_273.0,1
45359_304.0,0
45359_362.0,0
45359_371.0,0
45359_379.0,0
45359_395.0,1
4535_242.0,0
45360_-239.0,0
45360_116.0,0
45360_306.0,0
45360_344.0,0
45360_352.0,0
45360_360.0,0
45360_362.0,0
45360_380.0,0
45360_383.0,0
45361_10.0,0
45361_260.0,0
45361_365.0,0
45361_382.0,0
45362_369.0,1
45363_388.0,0
45364_-11.0,0
45364_-200.0,0
45364_-218.0,0
45364_-237.0,0
45364_-255.0,0
45364_20.0,0
45364_221.0,0
45364_222.0,1
45364_241.0,0
45364_242.0,0
45364_246.0,0
45364_250.0,0
45364_251.0,0
45364_256.0,0
45364_259.0,0
45364_267.0,0
45364_271.0,0
45364_273.0,0
45364_291.0,0
45364_295.0,1
45364_309.0,0
45364_322.0,0
45364_326.0,1
45364_327.0,0
45364_334.0,0
45364_336.0,0
45364_350.0,0
45364_351.0,0
45364_354.0,0
45364_357.0,1
45364_359.0,1
45364_360.0,0
45364_363.0,0
45364_364.0,0
45364_368.0,0
45364_371.0,0
45364_372.0,0
45364_374.0,0
45364_375.0,0
45364_376.0,0
45364_379.0,0
45364_380.0,0
45364_381.0,0
45364_384.0,0
45364_385.0,0
45364_386.0,0
45364_388.0,0
45364_389.0,0
45364_390.0,0
45364_393.0,0
45365_360.0,0
45365_367.0,0
45366_228.0,1
45366_251.0,0
45366_271.0,0
45367_334.0,1
45368_215.0,0
45369_-126.0,0
45369_-15.0,0
45369_-165.0,0
45369_-2.0,0
45369_-243.0,0
45369_-249.0,0
45369_-273.0,0
45369_-277.0,0
45369_-342.0,0
45369_-344.0,0
45369_-38.0,0
45369_-384.0,0
45369_-405.0,0
45369_-41.0,0
45369_-56.0,0
45369_-72.0,0
45369_120.0,0
45369_19.0,0
45369_196.0,0
45369_201.0,0
45369_205.0,0
45369_214.0,0
45369_215.0,1
45369_216.0,0
45369_218.0,0
45369_22.0,0
45369_224.0,0
45369_225.0,0
45369_226.0,0
45369_227.0,1
45369_229.0,1
45369_23.0,0
45369_230.0,0
45369_232.0,0
45369_234.0,0
45369_235.0,0
45369_236.0,0
45369_239.0,0
45369_24.0,0
45369_240.0,0
45369_242.0,0
45369_243.0,0
45369_244.0,0
45369_246.0,0
45369_248.0,0
45369_250.0,0
45369_254.0,0
45369_257.0,0
45369_259.0,0
45369_260.0,0
45369_262.0,0
45369_264.0,0
45369_265.0,0
45369_266.0,0
45369_268.0,0
45369_270.0,0
45369_272.0,0
45369_273.0,0
45369_276.0,0
45369_277.0,0
45369_278.0,0
45369_279.0,0
45369_281.0,0
45369_283.0,0
45369_288.0,0
45369_290.0,0
45369_291.0,0
45369_293.0,0
45369_294.0,0
45369_296.0,0
45369_298.0,0
45369_302.0,0
45369_305.0,0
45369_308.0,0
45369_309.0,1
45369_317.0,0
45369_318.0,1
45369_319.0,1
45369_320.0,0
45369_322.0,0
45369_323.0,0
45369_324.0,0
45369_325.0,0
45369_326.0,0
45369_327.0,0
45369_332.0,0
45369_336.0,0
45369_337.0,1
45369_339.0,0
45369_342.0,0
45369_344.0,0
45369_348.0,1
45369_349.0,0
45369_353.0,1
45369_355.0,0
45369_356.0,0
45369_359.0,0
45369_360.0,0
45369_361.0,0
45369_362.0,0
45369_365.0,0
45369_367.0,0
45369_368.0,0
45369_370.0,0
45369_371.0,0
45369_372.0,0
45369_373.0,0
45369_374.0,0
45369_375.0,0
45369_376.0,0
45369_377.0,0
45369_378.0,0
45369_379.0,0
45369_380.0,0
45369_381.0,0
45369_382.0,0
45369_383.0,0
45369_384.0,1
45369_385.0,0
45369_386.0,1
45369_387.0,1
45369_388.0,1
45369_389.0,0
45369_390.0,1
45369_391.0,1
45369_392.0,0
45369_4.0,0
45369_9.0,0
4536_222.0,0
45370_356.0,0
45371_258.0,0
45371_271.0,0
45371_281.0,0
45371_285.0,0
45371_305.0,0
45371_333.0,0
45371_353.0,0
45371_371.0,0
45371_384.0,1
45371_387.0,0
45372_-112.0,0
45372_-158.0,0
45372_-2.0,0
45372_-286.0,0
45372_-329.0,0
45372_-83.0,0
45372_-89.0,0
45372_1.0,0
45372_12.0,0
45372_157.0,0
45372_164.0,0
45372_18.0,0
45372_217.0,0
45372_219.0,0
45372_231.0,0
45372_236.0,0
45372_237.0,0
45372_238.0,0
45372_256.0,0
45372_260.0,1
45372_272.0,0
45372_289.0,0
45372_290.0,0
45372_291.0,0
45372_292.0,1
45372_293.0,1
45372_298.0,0
45372_299.0,0
45372_303.0,0
45372_304.0,0
45372_305.0,0
45372_306.0,0
45372_308.0,0
45372_315.0,0
45372_336.0,0
45372_340.0,0
45372_342.0,0
45372_343.0,0
45372_345.0,0
45372_348.0,0
45372_350.0,0
45372_352.0,1
45372_353.0,0
45372_354.0,0
45372_356.0,0
45372_357.0,0
45372_358.0,0
45372_360.0,0
45372_362.0,1
45372_363.0,0
45372_365.0,0
45372_366.0,0
45372_367.0,0
45372_368.0,0
45372_369.0,0
45372_370.0,0
45372_371.0,0
45372_373.0,0
45372_374.0,0
45372_375.0,0
45372_376.0,0
45372_378.0,0
45372_379.0,0
45372_380.0,0
45372_382.0,0
45372_383.0,0
45372_384.0,1
45372_385.0,0
45372_386.0,0
45372_388.0,0
45372_389.0,0
45372_391.0,0
45373_331.0,0
45375_-188.0,0
45375_-332.0,0
45375_145.0,0
45375_19.0,0
45375_20.0,0
45375_230.0,1
45375_234.0,0
45375_243.0,1
45375_265.0,0
45375_270.0,0
45375_271.0,0
45375_274.0,0
45375_291.0,0
45375_299.0,0
45375_305.0,0
45375_311.0,0
45375_323.0,0
45375_326.0,0
45375_352.0,0
45375_354.0,0
45375_362.0,0
45375_367.0,0
45375_369.0,0
45375_375.0,1
45375_378.0,0
45375_386.0,1
45375_387.0,1
45375_388.0,0
45375_390.0,0
45375_395.0,0
45375_74.0,0
45376_18.0,0
45376_224.0,0
45376_229.0,0
45376_242.0,0
45376_307.0,0
45376_316.0,1
45376_345.0,0
45376_347.0,0
45376_369.0,0
45376_376.0,0
45376_380.0,0
45376_381.0,0
45377_-159.0,0
45377_224.0,0
45377_228.0,0
45377_229.0,0
45377_233.0,0
45377_253.0,0
45377_279.0,0
45377_288.0,1
45377_291.0,0
45377_324.0,0
45377_351.0,0
45377_361.0,0
45377_364.0,0
45377_367.0,0
45377_368.0,0
45377_371.0,0
45377_375.0,1
45377_378.0,0
45377_394.0,0
45378_-100.0,0
45378_-4.0,0
45378_18.0,0
45378_22.0,0
45378_241.0,1
45378_259.0,0
45378_276.0,0
45378_310.0,0
45378_316.0,0
45378_350.0,0
45378_356.0,0
45378_366.0,0
45378_368.0,0
45378_369.0,0
45378_375.0,0
45378_376.0,0
45378_379.0,0
45378_381.0,0
45378_386.0,0
45378_389.0,0
45379_-217.0,0
45379_-8.0,0
45379_15.0,0
45379_193.0,0
45379_219.0,0
45379_236.0,0
45379_241.0,0
45379_263.0,0
45379_267.0,1
45379_278.0,0
45379_280.0,0
45379_281.0,1
45379_296.0,0
45379_31.0,0
45379_314.0,0
45379_321.0,0
45379_338.0,1
45379_342.0,0
45379_343.0,1
45379_350.0,0
45379_359.0,0
45379_362.0,0
45379_364.0,0
45379_372.0,0
45379_373.0,1
45379_374.0,0
45379_378.0,0
45379_380.0,0
45379_381.0,0
45379_382.0,0
45379_385.0,0
45379_386.0,1
45379_387.0,0
45379_388.0,0
45379_389.0,0
45379_390.0,1
45379_391.0,0
45379_392.0,0
45379_393.0,1
45379_396.0,1
45379_55.0,0
4537_352.0,0
45380_-24.0,0
45380_-4.0,0
45380_151.0,1
45380_219.0,0
45380_230.0,0
45380_24.0,0
45380_244.0,0
45380_249.0,0
45380_320.0,0
45380_355.0,0
45380_361.0,0
45380_362.0,1
45380_375.0,0
45380_379.0,1
45380_383.0,0
45380_385.0,1
45380_386.0,1
45380_390.0,0
45380_395.0,0
45381_389.0,0
45382_375.0,0
45383_109.0,0
45383_18.0,0
45383_215.0,0
45383_218.0,0
45383_219.0,0
45383_223.0,0
45383_227.0,0
45383_229.0,0
45383_237.0,0
45383_246.0,0
45383_249.0,0
45383_258.0,0
45383_259.0,0
45383_269.0,0
45383_274.0,1
45383_280.0,0
45383_281.0,0
45383_285.0,0
45383_286.0,0
45383_294.0,0
45383_299.0,0
45383_303.0,0
45383_309.0,0
45383_313.0,0
45383_316.0,0
45383_318.0,0
45383_326.0,1
45383_331.0,0
45383_343.0,0
45383_347.0,0
45383_348.0,0
45383_349.0,0
45383_352.0,0
45383_354.0,0
45383_359.0,0
45383_361.0,0
45383_362.0,0
45383_364.0,0
45383_366.0,0
45383_368.0,1
45383_371.0,1
45383_372.0,0
45383_377.0,0
45383_380.0,0
45383_381.0,0
45383_382.0,1
45383_383.0,0
45383_384.0,0
45383_385.0,0
45383_386.0,0
45383_387.0,0
45383_389.0,0
45383_390.0,0
45383_392.0,0
45383_394.0,1
45383_4.0,0
45383_49.0,0
45384_306.0,0
45384_308.0,0
45384_389.0,0
45384_55.0,0
45385_-14.0,0
45385_250.0,0
45385_287.0,0
45385_296.0,0
45385_343.0,0
45385_362.0,1
45385_373.0,0
45385_378.0,0
45385_390.0,0
45386_325.0,0
45387_281.0,0
45388_385.0,0
45389_389.0,0
4538_-19.0,0
4538_155.0,0
45390_-66.0,0
45390_114.0,0
45390_21.0,0
45390_215.0,0
45390_23.0,0
45390_232.0,0
45390_253.0,0
45390_260.0,1
45390_283.0,0
45390_294.0,0
45390_329.0,0
45390_341.0,1
45390_358.0,1
45390_359.0,0
45390_366.0,0
45390_378.0,0
45390_380.0,0
45390_387.0,0
45390_388.0,0
45391_239.0,0
45391_380.0,1
45391_47.0,0
45392_315.0,0
45393_361.0,0
45393_394.0,0
45394_-11.0,0
45394_12.0,0
45394_240.0,0
45394_243.0,0
45394_255.0,0
45394_258.0,0
45394_299.0,0
45394_321.0,0
45394_351.0,0
45394_352.0,0
45394_363.0,0
45394_382.0,0
45394_386.0,0
45394_391.0,0
45395_213.0,1
45395_282.0,0
45395_325.0,0
45395_375.0,0
45395_390.0,0
45396_319.0,0
45396_380.0,0
45396_384.0,0
45396_387.0,0
45396_391.0,1
45397_298.0,0
45398_227.0,0
45398_274.0,0
45398_301.0,0
45398_340.0,0
45398_363.0,0
45398_375.0,0
45398_377.0,0
45398_380.0,0
45398_381.0,0
45398_382.0,0
45398_383.0,0
45398_384.0,0
45398_390.0,0
45399_302.0,0
45399_333.0,0
45399_369.0,0
45399_376.0,0
45399_389.0,0
4539_355.0,0
453_291.0,0
453_393.0,0
45400_154.0,0
45400_274.0,1
45400_307.0,0
45400_345.0,0
45400_384.0,0
45400_387.0,0
45401_236.0,0
45401_24.0,0
45401_304.0,1
45401_350.0,0
45402_24.0,0
45402_270.0,0
45402_281.0,0
45402_284.0,0
45402_285.0,0
45402_366.0,0
45402_376.0,0
45402_377.0,0
45402_379.0,0
45402_390.0,1
45403_224.0,1
45403_356.0,0
45404_18.0,0
45404_226.0,0
45404_255.0,0
45404_257.0,0
45404_278.0,0
45404_345.0,0
45404_361.0,1
45404_370.0,0
45404_382.0,0
45404_385.0,0
45404_387.0,0
45405_30.0,0
45406_245.0,0
45406_375.0,0
45407_222.0,0
45407_362.0,1
45407_378.0,0
45407_383.0,0
45409_-165.0,0
45409_217.0,1
45409_256.0,0
45409_310.0,0
45409_388.0,0
45409_389.0,0
4540_226.0,0
45410_191.0,0
45410_221.0,0
45410_232.0,0
45410_248.0,0
45410_250.0,0
45410_272.0,0
45410_288.0,0
45410_289.0,0
45410_318.0,0
45410_320.0,1
45410_323.0,0
45410_331.0,0
45410_350.0,0
45410_359.0,0
45410_366.0,0
45410_377.0,0
45410_378.0,0
45410_379.0,0
45410_381.0,0
45410_385.0,0
45410_386.0,0
45410_387.0,0
45410_389.0,1
45410_41.0,0
45410_82.0,0
45411_229.0,0
45411_278.0,0
45411_304.0,1
45411_355.0,0
45411_369.0,0
45411_387.0,0
45411_391.0,0
45412_226.0,0
45412_384.0,0
45412_387.0,0
45415_355.0,0
45417_349.0,0
45419_303.0,1
45420_289.0,1
45421_16.0,0
45422_-2.0,0
45422_19.0,0
45422_246.0,1
45422_275.0,0
45422_320.0,0
45423_194.0,0
45423_295.0,0
45425_389.0,0
45426_235.0,0
45426_337.0,0
45426_345.0,0
45426_386.0,0
45428_-10.0,0
45428_256.0,0
45428_274.0,0
45428_327.0,0
4542_330.0,0
45430_201.0,0
45430_22.0,0
45430_241.0,1
45430_243.0,0
45430_246.0,1
45430_256.0,1
45430_273.0,1
45430_283.0,0
45430_284.0,1
45430_296.0,0
45430_303.0,1
45430_326.0,1
45430_330.0,1
45430_332.0,1
45430_336.0,0
45430_344.0,1
45430_368.0,0
45430_393.0,0
45432_323.0,0
45433_-273.0,0
45434_315.0,0
45437_391.0,0
4543_265.0,0
4543_342.0,0
4543_377.0,1
45440_382.0,0
45441_200.0,0
45442_344.0,0
45443_239.0,0
45444_365.0,0
45446_20.0,0
45447_219.0,0
45449_321.0,0
45451_383.0,0
45452_-54.0,0
45452_101.0,0
45452_120.0,0
45452_161.0,0
45452_18.0,0
45452_198.0,0
45452_203.0,0
45452_208.0,0
45452_231.0,0
45452_238.0,0
45452_267.0,0
45452_274.0,0
45452_287.0,0
45452_306.0,0
45452_323.0,0
45452_371.0,0
45452_374.0,0
45452_383.0,0
45452_389.0,0
45454_336.0,0
45455_172.0,0
45455_243.0,1
45455_249.0,0
45455_390.0,0
45456_230.0,1
45458_225.0,0
4545_294.0,1
45460_377.0,0
45462_384.0,0
45463_287.0,1
45463_368.0,0
45464_194.0,0
45464_220.0,0
45464_221.0,0
45464_266.0,0
45464_379.0,1
45466_225.0,0
45466_387.0,0
45467_329.0,0
45467_351.0,0
45468_370.0,0
45469_270.0,0
4546_261.0,1
4546_262.0,1
4546_263.0,1
4546_272.0,0
4546_275.0,1
4546_281.0,0
4546_380.0,0
45471_286.0,0
45472_287.0,0
45474_312.0,0
45475_230.0,0
45476_183.0,0
45477_387.0,0
45478_-243.0,0
45478_-372.0,0
45478_223.0,0
45478_243.0,0
45478_298.0,0
4547_382.0,0
45481_387.0,0
45481_388.0,0
45483_389.0,1
45485_-188.0,0
45485_280.0,0
45486_292.0,1
45486_375.0,0
45486_381.0,0
45487_215.0,0
45488_-319.0,0
45488_-397.0,0
45488_-57.0,0
45489_341.0,0
45491_-240.0,0
45491_-3.0,0
45491_-307.0,0
45491_-393.0,0
45491_22.0,0
45491_302.0,0
45491_341.0,0
45491_347.0,0
45491_384.0,0
45492_352.0,0
45492_362.0,0
45492_363.0,0
45492_367.0,0
45492_386.0,0
45494_235.0,0
45496_172.0,0
45498_-141.0,0
45498_291.0,0
45498_316.0,0
45498_366.0,0
45498_387.0,0
45498_390.0,0
4549_378.0,0
454_364.0,1
45500_387.0,0
45502_301.0,0
45503_306.0,0
45505_-293.0,0
45507_249.0,0
45508_333.0,0
45509_231.0,0
45509_375.0,0
45509_67.0,0
4550_194.0,0
4550_380.0,0
45511_291.0,0
45511_379.0,0
45512_245.0,0
45512_26.0,0
45512_286.0,0
45513_374.0,0
45515_207.0,0
45516_390.0,0
45518_299.0,0
45518_339.0,0
4551_214.0,0
4551_231.0,0
4551_356.0,0
45521_231.0,0
45522_200.0,0
45522_287.0,0
45522_375.0,0
45522_379.0,0
45525_158.0,0
45526_-5.0,0
45528_254.0,1
45530_382.0,0
45531_384.0,0
45531_385.0,0
45532_367.0,0
45535_389.0,0
45537_274.0,0
45539_326.0,0
45539_392.0,0
4553_10.0,0
45540_393.0,1
45542_166.0,0
45542_324.0,0
45542_339.0,0
45546_157.0,0
45547_291.0,0
45548_390.0,0
45549_329.0,0
4554_369.0,0
4554_388.0,0
45550_309.0,0
45550_313.0,0
45551_347.0,0
45554_-3.0,0
45554_-59.0,0
45554_312.0,0
45554_388.0,0
45554_76.0,0
45555_230.0,0
45555_244.0,0
45555_325.0,0
45555_373.0,0
45555_384.0,0
45555_388.0,0
45555_389.0,0
45556_370.0,0
45557_393.0,0
45558_376.0,0
45559_238.0,0
45559_334.0,0
45559_356.0,0
45559_357.0,0
45559_385.0,0
4555_-246.0,0
45560_-76.0,0
45560_260.0,0
45560_388.0,0
45561_-181.0,0
45561_16.0,0
